app_id,title,rating,rating_score,genres,metacritic_score
1341290,We Were Here Forever,Very Positive,88.72,"Adventure,Casual,Indie",0
1272320,Diplomacy is Not an Option,Very Positive,83.13,"Indie,Strategy,Early Access",0
1267910,Melvor Idle,Very Positive,89.59,"Adventure,Casual,Indie,RPG",0
1276390,Bloons TD Battles 2,Very Positive,80.44,"Action,Casual,Free to Play,Indie,Strategy",0
1307710,GRID Legends,Mostly Positive,70.83,"Action,Racing,Simulation,Sports",0
1335200,Action Taimanin,Very Positive,82.05,"Action,Adventure,Free to Play,RPG",0
1335830,Len's Island,Very Positive,83.8,"Action,Adventure,Indie,Early Access",0
1330000,Stolen Realm,Very Positive,86.28,"Adventure,RPG,Strategy,Early Access",0
1329500,SpiderHeck,Very Positive,87.17,"Action,Indie",0
1328890,Succubus Affection,Very Positive,86.92,"Indie,RPG",0
1324130,Stranded: Alien Dawn,Very Positive,84.35,"Simulation,Strategy,Early Access",0
1307890,Kingdoms Reborn,Very Positive,87.59,"Indie,Simulation,Strategy,Early Access",0
1324780,Easy Red 2,Very Positive,85.67,"Action,Indie,Simulation,Strategy",0
1318690,shapez,Overwhelmingly Positive,93.82,"Casual,Indie,Simulation,Strategy",0
1318090,Vertigo Remastered,Very Positive,87.7,"Action,Adventure,Indie",0
1308700,Wizardry: The Five Ordeals,Very Positive,78.94,"Indie,RPG,Early Access",0
1304680,Voidigo,Overwhelmingly Positive,92.75,"Action,Adventure,Indie,Early Access",0
1276660,Tinkertown,Mostly Positive,71.49,"Adventure,Indie,RPG,Early Access",0
1295920,The Mortuary Assistant,Very Positive,88.18,"Adventure,Indie,Simulation",0
1296610,Peglin,Very Positive,79.52,"Casual,Indie,RPG,Strategy,Early Access",0
1294420,Rollerdrome,Very Positive,88.77,"Action,Indie,Sports",0
1292630,3on3 FreeStyle: Rebound,Mixed,61.36,"Action,Casual,Free to Play,Indie,Sports",0
1291340,Townscaper,Overwhelmingly Positive,93.85,"Casual,Indie,Simulation",0
1289810,Siralim Ultimate,Very Positive,89.44,"Indie,RPG",0
1284190,The Planet Crafter,Overwhelmingly Positive,94.07,"Adventure,Early Access",0
1273400,Construction Simulator,Very Positive,78.85,"Casual,Simulation",0
1274570,DEVOUR,Very Positive,90.26,Indie,0
1281590,The Dark Pictures Anthology: House of Ashes,Very Positive,85.07,Adventure,0
1276760,DRAGON BALL: THE BREAKERS,Mixed,56.66,"Action,Adventure,Casual",0
858820,Tribes of Midgard,Mostly Positive,74.62,"Action,Adventure,Indie,RPG",0
867210,Songs of Conquest,Very Positive,85.37,"Adventure,Strategy,Early Access",0
862800,Storm Chasers,Very Positive,81.51,"Action,Indie,Simulation,Early Access",0
311290,SpellForce 3 Reforced,Mostly Positive,74.27,"RPG,Strategy",0
604500,Tank Force,Mixed,62.5,"Action,Casual,Free to Play,Massively Multiplayer,Simulation",0
366090,Colony Survival,Very Positive,88.46,"Action,Adventure,Indie,Strategy,Early Access",0
363970,Clicker Heroes,Very Positive,88.42,"Adventure,Casual,Free to Play,Indie,RPG,Simulation,Strategy",0
359870,FINAL FANTASY X/X-2 HD Remaster,Very Positive,88.51,RPG,0
339600,VEGA Conflict,Mixed,57.96,"Free to Play,Massively Multiplayer,Strategy",0
352720,The Universim,Very Positive,80.16,"Indie,Simulation,Strategy,Early Access",0
346900,AdVenture Capitalist,Very Positive,86.67,"Casual,Free to Play,Indie",0
346010,Besiege,Overwhelmingly Positive,93.75,"Indie,Simulation",0
343780,Cat Goes Fishing,Very Positive,91.38,"Casual,Indie,Simulation",0
342560,Airships: Conquer the Skies,Overwhelmingly Positive,92.42,"Action,Indie,Strategy",0
339340,Resident Evil 0,Very Positive,81.15,"Action,Adventure",0
337360,Dead Island Retro Revenge,Mixed,56.78,Action,0
335240,Transformice,Very Positive,85.58,"Free to Play,Indie,Massively Multiplayer",0
334230,Town of Salem,Very Positive,87.06,"Indie,RPG,Strategy",0
333640,Caves of Qud,Overwhelmingly Positive,92.11,"Adventure,Indie,RPG,Strategy,Early Access",0
332950,Dark Deception,Very Positive,87.65,"Action,Adventure,Free to Play,Indie",0
332570,Amazing Frog?,Very Positive,90.14,"Adventure,Indie,Early Access",0
331670,The Jackbox Party Pack,Very Positive,87.23,"Casual,Indie,Strategy",0
329070,SpyParty,Very Positive,78.29,"Action,Indie,Simulation,Strategy,Early Access",0
329050,Devil May Cry 4 Special Edition,Very Positive,87.98,Action,0
326460,ShellShock Live,Very Positive,91.5,"Action,Casual,Indie,Massively Multiplayer,Strategy",0
314650,SpaceEngine,Overwhelmingly Positive,92.69,"Casual,Indie,Simulation,Early Access",0
321360,Primal Carnage: Extinction,Very Positive,80.43,"Action,Adventure,Indie",0
314160,Microsoft Flight Simulator X: Steam Edition,Very Positive,84.33,Simulation,0
305620,The Long Dark,Very Positive,89.83,"Adventure,Indie,Simulation,Strategy",0
372000,Tree of Savior (English Ver.),Mixed,63.65,"Free to Play,Massively Multiplayer,RPG",0
375480,Chronicon,Overwhelmingly Positive,92.16,"Action,Adventure,Indie,RPG",0
378760,Pixel Starships,Mostly Positive,69.99,"Casual,Free to Play,Indie,Massively Multiplayer,RPG,Simulation,Strategy,Early Access",0
420560,Firefighting Simulator - The Squad,Very Positive,78.88,"Action,Simulation",0
459220,Halo Wars: Definitive Edition,Very Positive,87.33,Strategy,0
456750,The Room Three,Overwhelmingly Positive,93.48,"Adventure,Indie",0
436150,Governor of Poker 3,Mixed,68.9,"Casual,Free to Play,Massively Multiplayer,Simulation",0
445220,Avorion,Very Positive,87.96,"Action,Indie,Simulation",0
444640,Bloons TD Battles,Very Positive,88.74,"Action,Free to Play,Strategy",0
443110,Armored Warfare,Mixed,67.39,"Action,Adventure,Casual,Free to Play,Indie,Massively Multiplayer,Racing,Simulation,Strategy",0
571740,Golf It!,Very Positive,87.68,"Casual,Indie,Simulation,Sports,Early Access",0
424030,War of Rights,Very Positive,84.5,"Action,Indie,Simulation,Strategy,Early Access",0
429790,AdventureQuest 3D,Very Positive,78.56,"Action,Adventure,Casual,Free to Play,Indie,Massively Multiplayer,RPG,Early Access",0
429050,Feed and Grow: Fish,Mostly Positive,76.81,"Action,Indie,Simulation,Early Access",0
427100,Fernbus Simulator,Mostly Positive,71.66,"Casual,Simulation",0
578080,PUBG: BATTLEGROUNDS,Mixed,57.04,"Action,Adventure,Free to Play,Massively Multiplayer",0
382310,Eco,Very Positive,80.45,"Indie,Simulation,Early Access",0
418030,Subsistence,Mostly Positive,71.93,"Action,Early Access",0
407130,Tank Mechanic Simulator,Very Positive,85.81,"Action,Adventure,Casual,Indie,Simulation",0
397460,The Jackbox Party Pack 2,Overwhelmingly Positive,91.06,"Casual,Indie,Strategy",0
394690,Tower Unite,Very Positive,88.06,"Action,Adventure,Casual,Indie,Massively Multiplayer,Racing,Early Access",0
387990,Scrap Mechanic,Very Positive,91.57,"Action,Adventure,Indie,Simulation,Early Access",0
386940,Ultimate Chicken Horse,Overwhelmingly Positive,94.0,"Action,Casual,Indie",0
386070,Planetary Annihilation: TITANS,Very Positive,82.8,"Action,Indie,Strategy",0
384180,Prominence Poker,Very Positive,82.79,"Casual,Free to Play,Massively Multiplayer,Simulation,Strategy",0
383150,Dead Island Definitive Edition,Very Positive,80.34,Action,0
383120,Empyrion - Galactic Survival,Very Positive,79.48,"Adventure,Indie,Simulation,Strategy",0
382560,Hot Lava,Very Positive,90.21,"Action,Adventure,Indie,Racing",0
311310,Naval Action,Mixed,57.74,"Action,Adventure,Indie,Massively Multiplayer,Racing,RPG,Simulation,Strategy",0
304930,Unturned,Very Positive,90.71,"Action,Adventure,Casual,Free to Play,Indie",0
861650,Session: Skate Sim,Very Positive,82.86,"Indie,Simulation,Sports,Strategy,Early Access",0
293760,Automation - The Car Company Tycoon Game,Very Positive,89.94,"Indie,Racing,Simulation,Strategy,Early Access",0
71250,Sonic Adventure DX,Very Positive,88.03,,0
25000,Overgrowth,Very Positive,76.87,"Action,Indie",0
3480,Peggle Deluxe,Overwhelmingly Positive,93.51,Casual,0
1202930,Boom Boomerang,Positive,70.57,"Action,Indie,Sports",0
1276430,MEGALAN 11,Mixed,62.98,Adventure,0
1768590,Dune Strider,Mixed,57.75,"Adventure,Strategy",0
842660,MiniState,Mixed,57.18,"Indie,Massively Multiplayer,Strategy,Early Access",0
1696820,Low Light Combat,Mostly Positive,68.18,"Action,Free to Play,Indie",0
2143170,Derp Souls,Mixed,63.17,"Action,Adventure,Free to Play",0
564990,Olav: the story of one boy,Mixed,57.96,"Adventure,Casual,Indie",0
1320710,Glitch Escape,Mixed,52.78,"Adventure,Free to Play,Indie",0
963290,Heroes of Fortunia,Mixed,51.62,"Action,Adventure,Free to Play,RPG,Strategy,Early Access",0
2147680,Card Survival: Tropical Island - The First Days,Mixed,62.89,"Adventure,Indie,Simulation",0
1910330,Desolate Shores,Positive,65.42,"Action,Free to Play,Early Access",0
1283680,Captive,Mixed,44.86,"Adventure,Strategy",0
1283680,Captive,Mixed,44.86,"Adventure,Strategy",0
682960,Purgation,Mixed,60.76,"Violent,Gore,Indie",0
509560,Heroes of Dire,Mixed,64.9,"Adventure,Free to Play,Indie,Massively Multiplayer,RPG,Strategy",0
1237590,Attack of the alien thingies from lava!,Mostly Positive,60.28,"Action,Casual,Indie",0
905070,CONTINGENCY,Positive,70.57,"Action,Adventure,Indie,RPG",0
357200,500 Years Act 1,Mixed,37.32,"Adventure,Indie,RPG",0
485660,Karma Miwa,Mixed,62.57,"Action,Adventure,Casual,Indie",0
1811590,Heroes of Xanfurth,Positive,63.89,"Adventure,RPG,Strategy",0
1809760,Achromira,Mixed,59.8,"Adventure,Casual,Free to Play,Indie",0
1705410,Bloody Efforts,Mostly Positive,67.58,"Action,Free to Play,Indie",0
108200,Ticket to Ride,Very Positive,87.61,"Casual,Indie,Strategy",0
205950,Jet Set Radio,Very Positive,85.21,Action,0
212200,Mabinogi,Mostly Positive,71.91,"Action,Adventure,Casual,Free to Play,Massively Multiplayer,RPG,Simulation",0
274170,Hotline Miami 2: Wrong Number,Very Positive,91.98,"Action,Indie",0
304050,Trove,Very Positive,79.61,"Action,Adventure,Casual,Free to Play,Massively Multiplayer,RPG",0
302670,Call to Arms,Very Positive,77.95,"Action,Indie,Simulation,Strategy",0
301320,NoLimits 2 Roller Coaster Simulation,Overwhelmingly Positive,90.16,"Indie,Simulation",0
291550,Brawlhalla,Very Positive,82.9,"Action,Free to Play,Indie",0
288470,Fable Anniversary,Very Positive,82.77,RPG,0
286690,Metro 2033 Redux,Very Positive,87.58,Action,0
285900,Gang Beasts,Very Positive,81.22,"Action,Adventure,Casual,Indie,Simulation",0
284160,BeamNG.drive,Overwhelmingly Positive,95.77,"Racing,Simulation,Early Access",0
285920,TerraTech,Very Positive,88.65,"Action,Indie",0
282800,100% Orange Juice,Very Positive,90.88,"Indie,Strategy",0
277590,Assassin's Creed Freedom Cry,Mostly Positive,73.91,"Action,Adventure",0
269950,X-Plane 11,Very Positive,90.23,Simulation,0
230190,War for the Overworld,Very Positive,83.55,"Indie,Simulation,Strategy",0
269210,Hero Siege,Mostly Positive,74.21,"Action,Adventure,Indie,Massively Multiplayer,RPG",0
253430,CastleMiner Z,Very Positive,77.64,"Violent,Action,Adventure,Indie",0
252870,PULSAR: Lost Colony,Very Positive,87.95,"Action,Adventure,Indie,Simulation",0
252610,Death Road to Canada,Very Positive,90.04,"Action,Indie,RPG",0
246900,Viscera Cleanup Detail,Very Positive,91.09,"Indie,Simulation",0
486860,MMORPG Tycoon 2,Very Positive,84.07,"Indie,Simulation,Strategy,Early Access",0
240720,Getting Over It with Bennett Foddy,Very Positive,81.63,Action,0
236110,Dungeon Defenders II,Mostly Positive,76.14,"Action,Free to Play,Indie,RPG,Strategy",0
237310,Elsword,Mostly Positive,73.07,"Action,Adventure,Casual,Free to Play,Massively Multiplayer,RPG",0
238370,Magicka 2,Very Positive,80.3,"Action,Adventure",0
230290,Universe Sandbox,Overwhelmingly Positive,93.84,"Casual,Indie,Simulation,Early Access",0
774171,Muse Dash,Very Positive,93.04,"Action,Casual,Indie",0
463530,Empires of the Undergrowth,Very Positive,91.97,"Indie,Simulation,Strategy,Early Access",0
466170,Idling to Rule the Gods,Very Positive,83.25,"Casual,Free to Play,Indie,Simulation,Strategy",0
466240,Deceit,Mostly Positive,78.14,"Action,Free to Play,Indie",0
744900,Dead Frontier 2,Mostly Positive,70.36,"Action,Free to Play,Indie,Massively Multiplayer,RPG",0
732690,FIVE NIGHTS AT FREDDY'S: HELP WANTED,Overwhelmingly Positive,93.62,"Action,Casual",0
743900,Mega Man X Legacy Collection 2,Mostly Positive,74.44,Action,0
719890,Beasts of Bermuda,Mostly Positive,70.19,"Adventure,Indie,Massively Multiplayer,Simulation,Early Access",0
701160,Kingdom Two Crowns,Very Positive,88.86,"Adventure,Indie,Simulation,Strategy",0
702320,March of Empires,Mixed,65.02,"Free to Play,Massively Multiplayer,RPG,Strategy",0
707030,POSTAL 4: No Regerts,Mostly Positive,72.39,"Action,Adventure",0
707010,Will To Live Online,Mostly Positive,70.62,"Action,Free to Play,Indie,Massively Multiplayer,RPG,Early Access",0
704850,Thief Simulator,Very Positive,85.63,"Action,Adventure,Indie,Simulation",0
692890,Roboquest,Very Positive,91.24,"Action,Indie,Early Access",0
692850,Bloodstained: Ritual of the Night,Very Positive,92.7,"Action,Adventure,RPG",0
690830,Foundation,Very Positive,84.72,"Indie,Simulation,Strategy,Early Access",0
688130,Pogostuck: Rage With Your Friends,Very Positive,81.7,"Action,Adventure,Casual,Indie",0
674940,Stick Fight: The Game,Very Positive,92.42,"Action,Casual,Indie",0
673750,Super Bunny Man,Very Positive,83.34,"Action,Indie,Early Access",0
680420,OUTRIDERS,Mixed,65.28,"Action,Adventure,RPG",0
678800,SAS: Zombie Assault 4,Very Positive,83.49,"Action,Free to Play,RPG",0
677120,Heroes of Hammerwatch,Very Positive,85.54,"Action,Indie,RPG",0
674500,Total Tank Simulator,Very Positive,76.14,"Action,Indie,Simulation,Strategy",0
674140,Bugsnax,Overwhelmingly Positive,93.7,"Action,Adventure,Casual,Indie",0
673610,Airport CEO,Very Positive,82.16,"Indie,Simulation,Strategy",0
666860,Bit Heroes,Very Positive,77.84,"Adventure,Free to Play,Massively Multiplayer,RPG",0
665360,Comedy Night,Mostly Positive,73.37,"Casual,Indie,RPG,Simulation",0
658850,Do Not Feed the Monkeys,Very Positive,90.88,"Indie,Simulation,Strategy",0
648410,Colony Ship: A Post-Earth Role Playing Game,Very Positive,79.47,"RPG,Early Access",0
758870,Kynseed,Very Positive,77.54,"Adventure,Indie,RPG,Simulation,Early Access",0
745920,Temtem,Very Positive,82.96,"Adventure,Indie,Massively Multiplayer,RPG,Early Access",0
768520,Red Solstice 2: Survivors,Mostly Positive,69.08,"RPG,Strategy",0
824550,SD GUNDAM BATTLE ALLIANCE,Mixed,62.01,"Action,RPG",0
860890,Factory Town,Very Positive,87.9,"Indie,Simulation,Strategy",0
858810,Dawn of Man,Very Positive,84.65,"Indie,Simulation,Strategy",0
858210,Nova Drift,Overwhelmingly Positive,93.4,"Action,Indie,Early Access",0
855740,Bum Simulator,Very Positive,81.41,"Action,Adventure,Indie,Simulation,Early Access",0
851890,Gal*Gun 2,Very Positive,82.33,"Action,Adventure",0
846770,DYSMANTLE,Very Positive,89.2,"Action,Adventure,Indie,RPG,Simulation",0
845890,Moonbreaker,Very Positive,76.63,"Strategy,Early Access",0
848480,Creeper World 4,Overwhelmingly Positive,91.81,"Action,Casual,Indie,Simulation,Strategy",0
843380,Super Animal Royale,Very Positive,92.12,"Action,Adventure,Casual,Free to Play,Indie,Massively Multiplayer",0
831560,WARRIORS OROCHI 4,Very Positive,83.78,Action,0
824600,HROT,Overwhelmingly Positive,93.1,"Action,Indie,Early Access",0
824270,KovaaK's,Very Positive,90.62,"Action,Indie,Simulation",0
773370,Exo One,Very Positive,87.29,"Adventure,Casual,Indie,Simulation",0
824000,Hokko Life,Mostly Positive,68.86,"Adventure,Casual,Indie,RPG,Simulation,Early Access",0
814540,Changed,Very Positive,86.94,"Adventure,Indie,RPG",0
803330,Destroy All Humans!,Very Positive,90.2,"Action,Adventure",0
842180,Prison Simulator,Very Positive,83.43,"Action,Adventure,Casual,Indie,RPG,Simulation",0
801630,UNDER NIGHT IN-BIRTH Exe:Late[cl-r],Very Positive,90.12,Action,0
800270,Terraforming Mars,Mostly Positive,70.59,Strategy,0
794800,Clue/Cluedo: The Classic Mystery Game,Very Positive,84.33,"Casual,Strategy",0
790060,The Void Rains Upon Her Heart,Very Positive,92.52,"Action,Indie,Early Access",0
782250,Hush Hush - Only Your Love Can Save Them,Overwhelmingly Positive,89.81,"Indie,Simulation,Strategy,Early Access",0
774181,Rhythm Doctor,Overwhelmingly Positive,95.87,"Indie,Early Access",0
773790,Ostriv,Very Positive,90.08,"Indie,Simulation,Strategy,Early Access",0
633230,NARUTO TO BORUTO: SHINOBI STRIKER,Very Positive,84.03,Action,0
645630,Car Mechanic Simulator 2018,Very Positive,89.21,"Racing,Simulation",0
638230,Journey,Very Positive,92.55,"Adventure,Indie",0
522470,The House of Da Vinci,Very Positive,85.77,"Adventure,Indie,Strategy",0
544730,Catan Universe,Mixed,54.57,"Casual,Strategy",0
541570,Sally Face - Episode One,Overwhelmingly Positive,94.43,"Adventure,Indie",0
541210,Cold Waters,Very Positive,83.78,"Indie,Simulation,Strategy",0
526870,Satisfactory,Overwhelmingly Positive,95.75,"Adventure,Indie,Simulation,Strategy,Early Access",0
537180,Digimon Masters Online,Mixed,66.46,"Action,Adventure,Casual,Free to Play,Massively Multiplayer,RPG",0
532210,Life is Strange 2,Very Positive,83.49,Adventure,0
528740,Operation: New Earth,Mixed,56.98,"Free to Play,Massively Multiplayer,Simulation,Strategy",0
552100,Brick Rigs,Very Positive,91.4,"Simulation,Early Access",0
553310,Lethal League Blaze,Overwhelmingly Positive,93.34,"Action,Indie,Sports",0
516750,My Summer Car,Very Positive,92.39,"Indie,Racing,Simulation,Early Access",0
523660,HYPERCHARGE: Unboxed,Very Positive,86.71,"Action,Adventure,Casual,Indie,Strategy",0
518150,Intruder,Very Positive,87.22,Early Access,0
559650,Witch It,Very Positive,86.63,"Action,Casual,Indie",0
512900,Streets of Rogue,Overwhelmingly Positive,93.8,"Action,Adventure,Indie,RPG",0
502520,Ultimate General: Civil War,Very Positive,86.55,"Indie,Simulation,Strategy",0
496240,Onward,Mixed,68.06,"Action,Indie,Simulation,Strategy,Early Access",0
495050,Mega Man Legacy Collection 2,Very Positive,82.56,Action,0
494840,UBOAT,Very Positive,79.62,"Action,Indie,Simulation,Strategy,Early Access",0
493490,City Car Driving,Very Positive,80.18,"Indie,Racing,Simulation",0
490920,Wolfpack,Very Positive,86.66,"Simulation,Early Access",0
766570,Russian Fishing 4,Mostly Positive,76.05,"Adventure,Casual,Free to Play,Massively Multiplayer,RPG,Simulation,Sports",0
489520,Minion Masters,Very Positive,89.64,"Action,Adventure,Free to Play,Indie,RPG,Strategy",0
488860,MADNESS: Project Nexus,Overwhelmingly Positive,94.44,"Action,Indie",0
470220,UNO,Mostly Positive,72.53,Casual,0
551170,Onmyoji,Very Positive,78.97,"Adventure,RPG,Strategy",0
564230,Fire Pro Wrestling World,Very Positive,85.35,"Simulation,Sports",0
637650,FINAL FANTASY XV WINDOWS EDITION,Very Positive,81.38,RPG,0
600750,Star Trek Timelines,Mixed,63.16,"Adventure,Free to Play,RPG,Strategy",0
636480,Ravenfield,Overwhelmingly Positive,95.29,"Action,Indie,Early Access",0
621060,PC Building Simulator,Very Positive,92.29,"Indie,Simulation",0
632300,Hobo: Tough Life,Very Positive,80.83,"Adventure,Indie,RPG,Simulation",0
622650,Bendy and the Ink Machine,Very Positive,86.43,"Action,Adventure,Indie,Strategy",0
611790,House Party,Very Positive,85.39,"Adventure,Casual,Indie,RPG,Simulation",0
860950,Mark of the Ninja: Remastered,Overwhelmingly Positive,92.77,"Action,Indie",0
615120,COMPOUND,Overwhelmingly Positive,92.62,"Action,Indie",0
610180,The Jackbox Party Pack 4,Very Positive,90.91,"Casual,Indie,Strategy",0
602960,Barotrauma,Very Positive,90.99,"Action,Indie,Simulation,Strategy,Early Access",0
601510,Yu-Gi-Oh! Duel Links,Very Positive,82.55,"Free to Play,Strategy",0
603850,Age of History II,Very Positive,86.71,Strategy,0
598980,The Coin Game,Overwhelmingly Positive,92.54,"Adventure,Casual,Indie,Simulation,Early Access",0
555160,Pavlov VR,Very Positive,92.29,"Action,Indie,Early Access",0
774861,Project Winter,Very Positive,81.41,"Action,Adventure,Casual,Indie,Strategy",0
595520,FINAL FANTASY XII THE ZODIAC AGE,Very Positive,87.22,RPG,0
588030,Derail Valley,Overwhelmingly Positive,90.08,"Adventure,Indie,Simulation,Early Access",0
585420,Trailmakers,Very Positive,89.88,"Action,Adventure,Indie,Racing,Simulation",0
589590,Kindergarten,Overwhelmingly Positive,92.73,"Violent,Gore,Adventure,Indie",0
586200,Street Fighter 30th Anniversary Collection,Mostly Positive,67.96,Action,0
586140,BlazBlue Centralfiction,Very Positive,90.96,Action,0
577940,Killer Instinct,Very Positive,88.27,Action,0
577690,Spooky's Jump Scare Mansion: HD Renovation,Overwhelmingly Positive,91.15,"Action,Adventure,Indie",0
574980,Them's Fightin' Herds,Very Positive,88.39,"Action,Indie",0
569480,Kingdoms and Castles,Very Positive,90.84,"Indie,Simulation,Strategy",0
1490890,Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles,Very Positive,86.12,"Action,Adventure",0
1495080,Asian Riddles 4,Positive,75.71,Casual,0
1713290,FleurBirdShoot,Mixed,57.41,"Free to Play,Indie,Early Access",0
1649430,Trap Adventure,Positive,64.76,"Adventure,Casual,Indie",0
1193560,Roast Party,Mostly Positive,68.1,"Casual,Indie,Strategy,Early Access",0
1894790,Stones Keeper: King Aurelius,Very Positive,73.88,Strategy,0
1402020,SCP: Labrat,Very Positive,80.75,"Action,Adventure,Free to Play,Indie,Early Access",0
1922340,CRASH TEST IDIOT,Mixed,52.11,Racing,0
2133930,Stillwater,Very Positive,80.32,"Adventure,Casual,Indie",0
1595410,NUC: After The Blast,Mostly Positive,60.95,"Action,Adventure,Indie",0
1531070,Sixth Extinction,Positive,76.9,"Adventure,Casual,Indie",0
1073640,JetX Space Edition,Mostly Positive,43.95,"Action,Casual,Racing",0
891960,WebbVR: The James Webb Space Telescope Virtual Experience,Very Positive,78.36,"Casual,Free to Play,Simulation",0
1654280,Anagraphs: An Anagram Game With a Twist,Mixed,56.05,"Casual,Indie,Strategy",0
2123270,Dragon Must Die,Mixed,56.05,"Adventure,Casual,Indie",0
1896450,Dank Subs,Very Positive,77.06,"Indie,Early Access",0
2027130,Protect My Cheese,Positive,68.15,"Action,Casual,Indie,Strategy,Early Access",0
1650300,Star Fighter,Mixed,55.14,"Action,Adventure,Casual,Indie,RPG,Simulation",0
1775470,Romino's Adventure,Positive,75.0,"Adventure,Indie",0
1794030,From Lex to Rex,Mostly Positive,61.97,"Adventure,Casual,Indie",0
1154350,zzzzz,Mostly Positive,60.28,"Action,Adventure,Indie",0
1698440,Shape Shift Shawn Episode 1: Tale of the Transmogrified,Positive,70.75,"Action,Indie",0
1727260,Puzzle Fever,Positive,59.42,"Casual,Indie",0
1492430,Rift World,Positive,69.44,"Action,Adventure,Indie",0
1979160,GoRogue,Mixed,54.55,"Action,Free to Play",0
1371350,Solenars Edge II: Champions,Mixed,39.72,RPG,0
1769780,The Graffiti Creator,Mixed,47.22,"Casual,Indie,Simulation",0
1285100,Faking to Dance,Positive,75.0,Indie,0
2121190,Hermit Home Designer,Positive,81.86,Casual,0
1736670,Tilting Tiles,Positive,75.0,"Casual,Indie",0
1710490,Slime Killer,Positive,72.17,"Action,Adventure,Indie",0
1638860,Noir Punk,Very Positive,78.75,Adventure,0
1730310,The Lonely Helmet,Positive,66.62,"Adventure,Casual,Indie,Strategy",0
1434720,Mystical Lights,Positive,53.52,"Adventure,Casual,Indie",0
1404500,Dungeon Royale,Very Positive,75.95,"Action,Free to Play,RPG,Early Access",0
1034740,Hard Light Vector,Mostly Positive,68.52,"Action,Adventure,Free to Play,Indie",0
797390,How To Cope With Boredom and Loneliness,Very Positive,84.84,"Adventure,Free to Play,Indie",0
1890480,Lorn's Lure: Prologue,Very Positive,85.0,"Action,Adventure,Indie",0
688930,City of Ages: Picture Supportive Text MUD (server and client included),Positive,68.0,"Adventure,Indie,Massively Multiplayer,RPG,Strategy",0
790630,BoxCat,Positive,73.89,"Action,Adventure,Casual,Indie",0
1945750,Tearstone: Thieves of the Heart,Positive,65.93,"Adventure,Casual",0
801340,Healer Simulator,Negative,29.43,"Casual,RPG,Simulation",0
1899700,Graphwar,Very Positive,84.61,"Casual,Free to Play,Indie",0
1783470,Experiment Of Being,Mostly Positive,60.28,Casual,0
967370,Dungeons of Necromancers,Mostly Positive,55.14,"Action,Adventure,Casual,Indie,RPG,Simulation,Strategy",0
1877160,Floor is Water,Very Positive,73.51,Free to Play,0
1144290,Lucid Nina,Positive,69.44,"Adventure,Indie,RPG",0
886380,Ruya,Positive,79.71,"Casual,Indie",0
1371940,Milo's Quest,Positive,73.19,"Action,Adventure,Indie",0
814870,Monads,Mostly Positive,63.89,"Indie,RPG,Strategy",0
531860,Where's My What?,Mixed,46.82,"Casual,Indie",0
786980,Behind The Beyond,Mostly Negative,36.94,"Action,Indie",0
2173180,Jack,Positive,68.15,"Adventure,Free to Play,Indie",0
1860750,UnnamedGame RPG,Mixed,52.58,"Casual,Free to Play,Indie,RPG,Early Access",0
669750,Brain Storm : Tower Bombarde,Positive,48.07,"Casual,Indie",0
2166200,Cold Massacre,Positive,68.15,"Action,Adventure,Free to Play,Indie",0
1994520,Akapulka - The Rainbow,Positive,54.17,"Adventure,Casual,Indie",0
1554670,Voidwalkers - Soul Hunters,Mixed,47.22,"Action,Free to Play,Indie",0
1365490,Stellaren II,Positive,76.9,"Casual,Indie,Simulation,Strategy",0
1706610,PIXASSO,Positive,76.35,"Casual,Indie",0
1647000,Cantaloper,Positive,71.35,"Action,Free to Play,Indie",0
1534630,The Sound of Fireworks: The Haiku,Positive,75.0,"Casual,Indie",0
1115110,Airborne: Trials,Mostly Positive,58.33,"Adventure,Indie,Strategy",0
1713170,Air Hunter,Positive,67.06,"Indie,Simulation",0
1985510,Ukraine War Stories,Very Positive,82.56,"Adventure,Free to Play,Indie,RPG,Simulation",0
2099370,PIP,Mixed,64.07,"Casual,Indie",0
1927040,Survirus,Positive,60.28,"Adventure,Indie,Simulation",0
2161810,Scare Girl,Mixed,56.05,Adventure,0
1072030,Adventure in Russia: Road to Harvetsky,Positive,76.58,"Action,Adventure,Casual,Indie,RPG",0
2151430,NSG,Positive,75.0,"Casual,Indie",0
913660,Supaplex THINK!,Mostly Positive,62.1,"Action,Casual,Indie",0
665080,Stunt Corgi VR,Mostly Positive,59.43,Simulation,0
1464190,Demon heart,Positive,77.41,"Adventure,Indie",0
1713200,Tales of Komori: Prologue,Positive,80.28,RPG,0
891330,Fast Dust,Mixed,52.39,"Indie,Racing",0
783430,Gatlin',Positive,70.57,"Action,Adventure,Casual,Indie",0
671560,Iggy's Zombie A-Pug-Alypse,Positive,75.71,"Action,Casual,Indie,Strategy",0
437730,Roadclub: League Racing,Very Positive,75.37,"Action,Indie,Racing,Simulation,Sports",0
1940490,Tilebreaker,Mostly Positive,56.05,"Action,Casual,Indie",0
608540,Blastercell,Mixed,60.76,"Action,Casual,Indie",0
1434510,Park The Car,Mixed,44.86,"Casual,Indie,Racing,Simulation,Sports",0
1998300,Where's Oswald,Mixed,52.78,"Casual,Indie",0
1808270,Palphone-sama : Curse call,Mostly Positive,60.28,Adventure,0
